AnnotatorIdStr,StudyIdStr,OutcomeIdStr,CohortIdStr,ExperimentIdStr,DateTimeCreated,Reconciled,GreaterIsWorse,Units,AverageType,NumberOfAnimals,ErrorType,Time,Average,Error,idStr,StageIdStr,ProjectIdStr,StudyId,StudyLabel,Why is the study not relevant?,How is the reporting of conflicts of interest?   ,Is this article relevant according to inclusion and exclusion criteria?,ExperimentLabel,Do they report the duration of the experiment with U87 cells exposed to tmz?,What other source for U87 cells did they have?,"If the age of the cell line is reported, hwo many cell passages where driven?",Was a cell line authentification of U87 cells performed?,Is a successfull mycoplasma contamination exclusion of the cell line reported?,Is the age of the cell line reported?,At which confluency level did they perform a cell passaging?,Experiment label?,Are at least three independent replications of the experiment reported?,How long did they run the experiment with U87 cells exposed to Temozolomide?,How long is is the time period until they performed a cell passaging?,From whom did they get the U87 cells?, How ist the reporting on cell passaging criteria?,CohortLabel,Cohort label?,Number of animals in cohort,OutcomeLabel,Outcome measure average type,Greater is worse.,Outcome measure units,Which other outcome measure method is used?,Outcome measure error type,Which cell growth/viability assay is used?,Outcome assessment procedure label?,ModelIdStr,ModelLabel,Did they use FCS/FBS medium for U87?,Wich other antibiotics did they use?,ModelControl,Which antibiotic did they used in the U87 cell line medium?,"If they used FCS/FBS, from which manufactur did they purchased it?",Disease model induction procedure label?,How is the glucose-level of the DMEM-medium for U87?,Which other source did they have for FCS/FBS?,InterventionIdStr,InterventionLabel,What is the volume of the added Temozolomide-Suspension?,What is the number of cells plated per well?,Is a defined volume or a range of volumes the cells plated in reported?,What other control did they use?,Is the volume of the added Temozolomide-suspension reported?,What is the range of numbers of cells plated per well?,Is the source of temozolomide reported?,What is the range of concentrations of cells plated?,What is the type of control treatment?,What is the volume the cells are plated in?,Treatment procedure label?,Is a defined number or a range of cells plated reported?,Is the volume of the control-suspension matched to the TMZ-suspension?,InterventionControl,Is the number / concentration / volume the U87 cells are plated reported?,What is the defined concentration of cells plated?,Is a defined concentration or a range of conc. of cells plated reported?,Is the volume of the added control-suspension reported?
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,48655df0-7f17-463b-8ad6-5b16f39c8b77,f3a0f698-e805-4b88-b3d1-cba584a07ee1,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,87.6,1,1977e273-61ee-4cf4-aa35-eec97e433e34,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e2 (fig 3a),TRUE,,,FALSE,FALSE,FALSE,,e2 (fig 3a),TRUE,7,,colleagues,not reported,tmz 5 uM,tmz 5 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,699ced49-4d3a-4419-9db7-293662039d84,2fdb90eb-475f-43e9-8f4d-b571ac1fb169,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,44.8,9,90add74e-3750-4e44-9a91-d2a137dd2062,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e3 (fig 3b),TRUE,,,FALSE,FALSE,FALSE,,e3 (fig 3b),TRUE,7,,colleagues,not reported,tmz 15 uM,tmz 15 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,699ced49-4d3a-4419-9db7-293662039d84,907c4a8d-6eae-44df-8ade-faa05858ebad,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,58.9,14.5,8c087c3c-aba4-4e26-8dd1-32f9a14eef8b,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e (fig 1b),TRUE,,,FALSE,FALSE,FALSE,,e (fig 1b),TRUE,7,,colleagues,not reported,tmz 15 uM,tmz 15 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,699ced49-4d3a-4419-9db7-293662039d84,ea1780b3-b56e-4bd5-9d38-46b6578115e6,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,64,16,10ab2d47-b295-4137-9af1-116c11a5dbe8,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e4 (fig 4a),TRUE,,,FALSE,FALSE,FALSE,,e4 (fig 4a),TRUE,7,,colleagues,not reported,tmz 15 uM,tmz 15 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,699ced49-4d3a-4419-9db7-293662039d84,f3a0f698-e805-4b88-b3d1-cba584a07ee1,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,55,9,42e38a76-17a4-4934-9a30-a157e5709981,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e2 (fig 3a),TRUE,,,FALSE,FALSE,FALSE,,e2 (fig 3a),TRUE,7,,colleagues,not reported,tmz 15 uM,tmz 15 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,844c724f-163f-4b50-9b42-5fd40094f062,907c4a8d-6eae-44df-8ade-faa05858ebad,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,94.8,5.5,3beb4cb7-3747-404e-8dbf-c222e109575f,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e (fig 1b),TRUE,,,FALSE,FALSE,FALSE,,e (fig 1b),TRUE,7,,colleagues,not reported,tmz 2.5 uM,tmz 2.5 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,844c724f-163f-4b50-9b42-5fd40094f062,ea1780b3-b56e-4bd5-9d38-46b6578115e6,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,97,5,94c32901-10db-4ab8-a1d4-c40ea207fe19,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e4 (fig 4a),TRUE,,,FALSE,FALSE,FALSE,,e4 (fig 4a),TRUE,7,,colleagues,not reported,tmz 2.5 uM,tmz 2.5 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,990679d3-a476-4ada-945d-d46ebdbfc85c,2fdb90eb-475f-43e9-8f4d-b571ac1fb169,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,76.5,10,fbd28639-e205-4032-802e-f734694a72c1,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e3 (fig 3b),TRUE,,,FALSE,FALSE,FALSE,,e3 (fig 3b),TRUE,7,,colleagues,not reported,tmz 10 uM,tmz 10 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,990679d3-a476-4ada-945d-d46ebdbfc85c,907c4a8d-6eae-44df-8ade-faa05858ebad,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,72,14.7,6fae64c9-decc-4d0e-9ebc-0d864e83b5e5,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e (fig 1b),TRUE,,,FALSE,FALSE,FALSE,,e (fig 1b),TRUE,7,,colleagues,not reported,tmz 10 uM,tmz 10 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,990679d3-a476-4ada-945d-d46ebdbfc85c,ea1780b3-b56e-4bd5-9d38-46b6578115e6,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,76,12,083bece2-d03e-41b8-8264-352ffee7ad71,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e4 (fig 4a),TRUE,,,FALSE,FALSE,FALSE,,e4 (fig 4a),TRUE,7,,colleagues,not reported,tmz 10 uM,tmz 10 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,990679d3-a476-4ada-945d-d46ebdbfc85c,f3a0f698-e805-4b88-b3d1-cba584a07ee1,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,75.8,10,bb045047-2483-4757-82e3-8f4477213a60,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e2 (fig 3a),TRUE,,,FALSE,FALSE,FALSE,,e2 (fig 3a),TRUE,7,,colleagues,not reported,tmz 10 uM,tmz 10 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,b5beb688-198c-47e1-aa06-40e89c914248,2fdb90eb-475f-43e9-8f4d-b571ac1fb169,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,100,0,a751ee37-f10b-41bc-b44e-7c0ee925a407,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e3 (fig 3b),TRUE,,,FALSE,FALSE,FALSE,,e3 (fig 3b),TRUE,7,,colleagues,not reported,control,control,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",4dc4ec6c-dbf1-463e-88c4-b4bae801d20c,control,,10000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,b5beb688-198c-47e1-aa06-40e89c914248,907c4a8d-6eae-44df-8ade-faa05858ebad,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,100,0,933bbda9-09fd-4d9c-9a6c-f00838686755,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e (fig 1b),TRUE,,,FALSE,FALSE,FALSE,,e (fig 1b),TRUE,7,,colleagues,not reported,control,control,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",4dc4ec6c-dbf1-463e-88c4-b4bae801d20c,control,,10000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,b5beb688-198c-47e1-aa06-40e89c914248,ea1780b3-b56e-4bd5-9d38-46b6578115e6,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,100,0,e3bcda17-e243-46e5-99ae-504f7341c0bc,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e4 (fig 4a),TRUE,,,FALSE,FALSE,FALSE,,e4 (fig 4a),TRUE,7,,colleagues,not reported,control,control,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",4dc4ec6c-dbf1-463e-88c4-b4bae801d20c,control,,10000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,b5beb688-198c-47e1-aa06-40e89c914248,f3a0f698-e805-4b88-b3d1-cba584a07ee1,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,100,0,8e1d7918-28bd-4507-a18d-845b3fa44726,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e2 (fig 3a),TRUE,,,FALSE,FALSE,FALSE,,e2 (fig 3a),TRUE,7,,colleagues,not reported,control,control,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",4dc4ec6c-dbf1-463e-88c4-b4bae801d20c,control,,10000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,e753ab47-c9b2-48ff-bef0-cda92c4169cb,907c4a8d-6eae-44df-8ade-faa05858ebad,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,46.5,11.5,871c1a67-93ca-4f35-8f44-1e94b297050c,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e (fig 1b),TRUE,,,FALSE,FALSE,FALSE,,e (fig 1b),TRUE,7,,colleagues,not reported,tmz 20 uM,tmz 20 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,07639453-4cdd-4a54-add6-4a7d382fc5dc,c3dde7a3-f5b3-4387-b19b-f403bd9e45d9,e753ab47-c9b2-48ff-bef0-cda92c4169cb,ea1780b3-b56e-4bd5-9d38-46b6578115e6,2021-01-28 09:14:03,FALSE,TRUE,Cell content (% of control),Mean,3,SEM,7,46,12,177747eb-06a3-41be-a106-5a82005b5fed,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,07639453-4cdd-4a54-add6-4a7d382fc5dc,Root,,not reported at all,TRUE,e4 (fig 4a),TRUE,,,FALSE,FALSE,FALSE,,e4 (fig 4a),TRUE,7,,colleagues,not reported,tmz 20 uM,tmz 20 uM,3,cv,Mean,TRUE,Cell content (% of control),SRB assay,SEM,other,cv,a48ac002-59f5-4063-9bb4-80062179a9b4,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,high glucose & pyruvate,"Biological Industries (Beit Haemek, Israel)",29a36192-c4a7-4674-a1e9-e8fbd57fc3e3,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,086dce0d-1142-4bf2-bd43-9533e23bfb18,9ae7dacb-0464-4d89-b3bd-2bbe5afd6a22,0eb5faf2-7dff-4517-97b5-d5399a83b72c,70ef940a-a613-4b1d-88f9-2b5e9cf1d42d,2020-11-20 10:12:06,FALSE,TRUE,Viability (% of control),Mean,3,SD,4,16.1,1,4bede88e-48ca-4321-b0e8-14bffc5801f6,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,086dce0d-1142-4bf2-bd43-9533e23bfb18,Root,,not reported at all,TRUE,e,TRUE,,20,FALSE,FALSE,TRUE,,e,TRUE,4,,ATCC,not reported,tmz 200 uM,tmz 200 uM,3,cv,Mean,TRUE,Viability (% of control),"WST-1 assay (Dojin Kagaku Corp., Kumamoto, Japan)",SD,other,cv,1ad6baa3-6a20-4e45-933d-7a6a0aa2e4e7,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"Life Technology, Carlsbad, CA",2b8c21d7-e62d-45db-8e76-b96f9651c7a3,tmz,,10000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,086dce0d-1142-4bf2-bd43-9533e23bfb18,9ae7dacb-0464-4d89-b3bd-2bbe5afd6a22,1a455be7-0c27-480a-a8e7-cc2bac0355da,70ef940a-a613-4b1d-88f9-2b5e9cf1d42d,2020-11-20 10:12:06,FALSE,TRUE,Viability (% of control),Mean,3,SD,4,10.2,1,5e1243e5-d97b-43ba-a69a-8d9e41c8d490,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,086dce0d-1142-4bf2-bd43-9533e23bfb18,Root,,not reported at all,TRUE,e,TRUE,,20,FALSE,FALSE,TRUE,,e,TRUE,4,,ATCC,not reported,tmz 500 uM,tmz 500 uM,3,cv,Mean,TRUE,Viability (% of control),"WST-1 assay (Dojin Kagaku Corp., Kumamoto, Japan)",SD,other,cv,1ad6baa3-6a20-4e45-933d-7a6a0aa2e4e7,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"Life Technology, Carlsbad, CA",2b8c21d7-e62d-45db-8e76-b96f9651c7a3,tmz,,10000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,086dce0d-1142-4bf2-bd43-9533e23bfb18,9ae7dacb-0464-4d89-b3bd-2bbe5afd6a22,51b3e791-fd47-448d-91c3-ce87b78270dd,70ef940a-a613-4b1d-88f9-2b5e9cf1d42d,2020-11-20 10:12:06,FALSE,TRUE,Viability (% of control),Mean,3,SD,4,28,1,1c2a160e-0e64-4766-9cbf-6cf3ec5a03ee,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,086dce0d-1142-4bf2-bd43-9533e23bfb18,Root,,not reported at all,TRUE,e,TRUE,,20,FALSE,FALSE,TRUE,,e,TRUE,4,,ATCC,not reported,tmz 100 uM,tmz 100 uM,3,cv,Mean,TRUE,Viability (% of control),"WST-1 assay (Dojin Kagaku Corp., Kumamoto, Japan)",SD,other,cv,1ad6baa3-6a20-4e45-933d-7a6a0aa2e4e7,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"Life Technology, Carlsbad, CA",2b8c21d7-e62d-45db-8e76-b96f9651c7a3,tmz,,10000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,086dce0d-1142-4bf2-bd43-9533e23bfb18,9ae7dacb-0464-4d89-b3bd-2bbe5afd6a22,64d11973-07bf-446c-a752-a8d49cd39297,70ef940a-a613-4b1d-88f9-2b5e9cf1d42d,2020-11-20 10:12:06,FALSE,TRUE,Viability (% of control),Mean,3,SD,4,98.3,1,5a73db34-fc36-4fcc-a8d0-cafab0b292a7,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,086dce0d-1142-4bf2-bd43-9533e23bfb18,Root,,not reported at all,TRUE,e,TRUE,,20,FALSE,FALSE,TRUE,,e,TRUE,4,,ATCC,not reported,tmz 0.25 uM,tmz 0.25 uM,3,cv,Mean,TRUE,Viability (% of control),"WST-1 assay (Dojin Kagaku Corp., Kumamoto, Japan)",SD,other,cv,1ad6baa3-6a20-4e45-933d-7a6a0aa2e4e7,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"Life Technology, Carlsbad, CA",2b8c21d7-e62d-45db-8e76-b96f9651c7a3,tmz,,10000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
