StudyID;Title;Authors;Year;DOI;Journal;JIF of journal;Conflicts of interest;Antibiotics;FBS source;Glucose level;Type of untreated control;TMZ source reported?;Cell number;Cell volume;Cell concentration;Volume of added TMZ reported?;Volume of added control;Assay;Number of experiments;Errortype;Errortype reporting;U-87 MG authentication;U-87 MG source;U-87 MG age;Confluence at cell passaging;Time interval between cell passaging;Mycoplasma contamination exclusion;Treatment duration;TMZ concentration;Reporting ratio;Included in meta-analysis?;Mean cell viability;Error cell viability;Cell viability unit;Presented as growth inhibition?;Control?;Sample size calculation;Random group allocation;Blinded outcome assessment;Open-access pre-registered study protocol;Way of calculation for cell viability summary data;Unclear number of independent experiments and replications per experiment;Data presented for every experiment?;Missing data (for particular drug concentrations and/or treatment durations) within an experiment
d2d89a0d-36f5-4b24-a5bb-47d2639d31d4;BET inhibitor I-BET151 sensitizes GBM cells to temozolomide via PUMA induction;Yao et al.;2019;10.1038/s41417-018-0068-4;Cancer Gene Therapy;4,534;it is reported that there are no conflicts of interest ;not reported;not reported;not reported;not reported;NA;5000;NA;NA;NA;FALSE;CCK8, colorimetric;not reported;SD;reported;FALSE;ATCC;;NA;NA;TRUE;3;0;0,375;FALSE;100;2,1;Relative cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d2d89a0d-36f5-4b24-a5bb-47d2639d31d4;BET inhibitor I-BET151 sensitizes GBM cells to temozolomide via PUMA induction;Yao et al.;2019;10.1038/s41417-018-0068-4;Cancer Gene Therapy;4,534;it is reported that there are no conflicts of interest ;not reported;not reported;not reported;;FALSE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;not reported;SD;reported;FALSE;ATCC;;NA;NA;TRUE;3;100;0,375;FALSE;73;3,1;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d2d89a0d-36f5-4b24-a5bb-47d2639d31d4;BET inhibitor I-BET151 sensitizes GBM cells to temozolomide via PUMA induction;Yao et al.;2019;10.1038/s41417-018-0068-4;Cancer Gene Therapy;4,534;it is reported that there are no conflicts of interest ;not reported;not reported;not reported;;FALSE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;not reported;SD;reported;FALSE;ATCC;;NA;NA;TRUE;3;200;0,375;FALSE;55,6;1,6;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d2d89a0d-36f5-4b24-a5bb-47d2639d31d4;BET inhibitor I-BET151 sensitizes GBM cells to temozolomide via PUMA induction;Yao et al.;2019;10.1038/s41417-018-0068-4;Cancer Gene Therapy;4,534;it is reported that there are no conflicts of interest ;not reported;not reported;not reported;;FALSE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;not reported;SD;reported;FALSE;ATCC;;NA;NA;TRUE;3;25;0,375;FALSE;94,4;3,2;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d2d89a0d-36f5-4b24-a5bb-47d2639d31d4;BET inhibitor I-BET151 sensitizes GBM cells to temozolomide via PUMA induction;Yao et al.;2019;10.1038/s41417-018-0068-4;Cancer Gene Therapy;4,534;it is reported that there are no conflicts of interest ;not reported;not reported;not reported;;FALSE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;not reported;SD;reported;FALSE;ATCC;;NA;NA;TRUE;3;400;0,375;FALSE;32,4;1;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d2d89a0d-36f5-4b24-a5bb-47d2639d31d4;BET inhibitor I-BET151 sensitizes GBM cells to temozolomide via PUMA induction;Yao et al.;2019;10.1038/s41417-018-0068-4;Cancer Gene Therapy;4,534;it is reported that there are no conflicts of interest ;not reported;not reported;not reported;;FALSE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;not reported;SD;reported;FALSE;ATCC;;NA;NA;TRUE;3;50;0,375;FALSE;82,4;4,2;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d306050e-218a-4db8-bbc0-3a174f59beae;Combination of caspase transfer using the human telomerase reverse transcriptase promoter and conventional therapies for malignant glioma cells;Takeuchi et al.;2004;10.3892/ijo.25.1.57;INTERNATIONAL JOURNAL OF ONCOLOGY;3,056;not reported at all;Penicillin + Streptomycin;not reported;not reported;not reported;NA;5000;100;50;NA;FALSE;Trypan Blue exclusion, cell counting;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;0;0,5;TRUE;100;0;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d306050e-218a-4db8-bbc0-3a174f59beae;Combination of caspase transfer using the human telomerase reverse transcriptase promoter and conventional therapies for malignant glioma cells;Takeuchi et al.;2004;10.3892/ijo.25.1.57;INTERNATIONAL JOURNAL OF ONCOLOGY;3,056;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;5000;100;50;FALSE;NA;Trypan Blue exclusion, cell counting;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;1;0,5;TRUE;88,7;3,6;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d306050e-218a-4db8-bbc0-3a174f59beae;Combination of caspase transfer using the human telomerase reverse transcriptase promoter and conventional therapies for malignant glioma cells;Takeuchi et al.;2004;10.3892/ijo.25.1.57;INTERNATIONAL JOURNAL OF ONCOLOGY;3,056;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;5000;100;50;FALSE;NA;Trypan Blue exclusion, cell counting;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;10;0,5;TRUE;51,3;3,1;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d306050e-218a-4db8-bbc0-3a174f59beae;Combination of caspase transfer using the human telomerase reverse transcriptase promoter and conventional therapies for malignant glioma cells;Takeuchi et al.;2004;10.3892/ijo.25.1.57;INTERNATIONAL JOURNAL OF ONCOLOGY;3,056;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;5000;100;50;FALSE;NA;Trypan Blue exclusion, cell counting;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;100;0,5;TRUE;20,1;3,2;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d306050e-218a-4db8-bbc0-3a174f59beae;Combination of caspase transfer using the human telomerase reverse transcriptase promoter and conventional therapies for malignant glioma cells;Takeuchi et al.;2004;10.3892/ijo.25.1.57;INTERNATIONAL JOURNAL OF ONCOLOGY;3,056;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;5000;100;50;FALSE;NA;Trypan Blue exclusion, cell counting;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;2,5;0,5;TRUE;87,4;4,9;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d306050e-218a-4db8-bbc0-3a174f59beae;Combination of caspase transfer using the human telomerase reverse transcriptase promoter and conventional therapies for malignant glioma cells;Takeuchi et al.;2004;10.3892/ijo.25.1.57;INTERNATIONAL JOURNAL OF ONCOLOGY;3,056;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;5000;100;50;FALSE;NA;Trypan Blue exclusion, cell counting;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;25;0,5;TRUE;27,6;3,9;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d306050e-218a-4db8-bbc0-3a174f59beae;Combination of caspase transfer using the human telomerase reverse transcriptase promoter and conventional therapies for malignant glioma cells;Takeuchi et al.;2004;10.3892/ijo.25.1.57;INTERNATIONAL JOURNAL OF ONCOLOGY;3,056;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;5000;100;50;FALSE;NA;Trypan Blue exclusion, cell counting;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;250;0,5;TRUE;18,4;1,9;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d35a2ba9-5cdd-4314-aa6c-b2e3b01d3f6b;Chloroquine enhances temozolomide cytotoxicity in malignant gliomas by blocking autophagy;Golden et al.;2014;10.3171/2014.9.FOCUS14504;Neurosurgical focus;2,546;not reported at all;Penicillin + Streptomycin;not reported;not reported;not reported;NA;3000;NA;NA;NA;FALSE;MTT, colorimetric;1;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;0;0,375;TRUE;100;12,3;Viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d35a2ba9-5cdd-4314-aa6c-b2e3b01d3f6b;Chloroquine enhances temozolomide cytotoxicity in malignant gliomas by blocking autophagy;Golden et al.;2014;10.3171/2014.9.FOCUS14504;Neurosurgical focus;2,546;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;3000;NA;NA;FALSE;NA;MTT, colorimetric;1;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;60;0,375;TRUE;60,3;6,2;Viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d44f6fda-2053-49b0-a99e-b15975841e14;Inhibition of EZH2 reverses chemotherapeutic drug TMZ chemosensitivity in glioblastoma;Fan et al.;2014;;International Journal of Clinical and Experimental Pathology ;1,891;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;not reported;NA;50000;NA;NA;NA;FALSE;MTT, colorimetric;not reported;SD;reported;FALSE;not reported;;NA;NA;FALSE;2;0;0,3125;FALSE;100;6,9;Relative cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d44f6fda-2053-49b0-a99e-b15975841e14;Inhibition of EZH2 reverses chemotherapeutic drug TMZ chemosensitivity in glioblastoma;Fan et al.;2014;;International Journal of Clinical and Experimental Pathology ;1,891;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;FALSE;50000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;not reported;;NA;NA;FALSE;2;100;0,3125;FALSE;32,2;5,9;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d44f6fda-2053-49b0-a99e-b15975841e14;Inhibition of EZH2 reverses chemotherapeutic drug TMZ chemosensitivity in glioblastoma;Fan et al.;2014;;International Journal of Clinical and Experimental Pathology ;1,891;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;FALSE;50000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;not reported;;NA;NA;FALSE;2;200;0,3125;FALSE;13,2;4,4;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d44f6fda-2053-49b0-a99e-b15975841e14;Inhibition of EZH2 reverses chemotherapeutic drug TMZ chemosensitivity in glioblastoma;Fan et al.;2014;;International Journal of Clinical and Experimental Pathology ;1,891;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;FALSE;50000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;not reported;;NA;NA;FALSE;2;25;0,3125;FALSE;82;9,3;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d44f6fda-2053-49b0-a99e-b15975841e14;Inhibition of EZH2 reverses chemotherapeutic drug TMZ chemosensitivity in glioblastoma;Fan et al.;2014;;International Journal of Clinical and Experimental Pathology ;1,891;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;FALSE;50000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;not reported;;NA;NA;FALSE;2;50;0,3125;FALSE;57,1;6,4;Relative cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d4ac184c-157a-48f5-a6dc-4b063a5e39e4;In vitro and in vivo effect of human lactoferrin on glioblastoma growth;Arcella et al.;2015;10.3171/2014.12.JNS14512;JOURNAL OF NEUROSURGERY;3,443;not reported at all;not reported;Thermo Fischer Scientific, US;not reported;not reported;NA;5000;NA;NA;NA;FALSE;other;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;0;0,4375;TRUE;13500;1000;Cell number;FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d4ac184c-157a-48f5-a6dc-4b063a5e39e4;In vitro and in vivo effect of human lactoferrin on glioblastoma growth;Arcella et al.;2015;10.3171/2014.12.JNS14512;JOURNAL OF NEUROSURGERY;3,443;not reported at all;not reported;Thermo Fischer Scientific, US;not reported;not reported;NA;5000;NA;NA;NA;FALSE;other;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;3;0;0,4375;TRUE;28500;1000;Cell number;FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d4ac184c-157a-48f5-a6dc-4b063a5e39e4;In vitro and in vivo effect of human lactoferrin on glioblastoma growth;Arcella et al.;2015;10.3171/2014.12.JNS14512;JOURNAL OF NEUROSURGERY;3,443;not reported at all;not reported;Thermo Fischer Scientific, US;not reported;not reported;NA;5000;NA;NA;NA;FALSE;other;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;5;0;0,4375;TRUE;96000;3000;Cell number;FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d4ac184c-157a-48f5-a6dc-4b063a5e39e4;In vitro and in vivo effect of human lactoferrin on glioblastoma growth;Arcella et al.;2015;10.3171/2014.12.JNS14512;JOURNAL OF NEUROSURGERY;3,443;not reported at all;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;5000;NA;NA;FALSE;NA;other;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;1;0,4375;TRUE;10000;1000;Cell number;FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d4ac184c-157a-48f5-a6dc-4b063a5e39e4;In vitro and in vivo effect of human lactoferrin on glioblastoma growth;Arcella et al.;2015;10.3171/2014.12.JNS14512;JOURNAL OF NEUROSURGERY;3,443;not reported at all;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;5000;NA;NA;FALSE;NA;other;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;3;1;0,4375;TRUE;17500;1000;Cell number;FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d4ac184c-157a-48f5-a6dc-4b063a5e39e4;In vitro and in vivo effect of human lactoferrin on glioblastoma growth;Arcella et al.;2015;10.3171/2014.12.JNS14512;JOURNAL OF NEUROSURGERY;3,443;not reported at all;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;5000;NA;NA;FALSE;NA;other;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;5;1;0,4375;TRUE;77500;1000;Cell number;FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d584db75-fc52-4781-8280-3e89a1e6ace0;Mutant TP53 enhances the resistance of glioblastoma cells to temozolomide by up-regulating O-6-methylguanine DNA-methyltransferase;Wang et al.;2012;10.1007/s10072-012-1257-9;Neurological Sciences;1,412;it is reported that there are no conflicts of interest ;not reported;No use of FBS reported;not reported;not reported;NA;10000;NA;NA;NA;FALSE;MTT, colorimetric;not reported;SD;reported;FALSE;other;;NA;NA;FALSE;5;0;0,375;FALSE;100;1;Viable cells (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d584db75-fc52-4781-8280-3e89a1e6ace0;Mutant TP53 enhances the resistance of glioblastoma cells to temozolomide by up-regulating O-6-methylguanine DNA-methyltransferase;Wang et al.;2012;10.1007/s10072-012-1257-9;Neurological Sciences;1,412;it is reported that there are no conflicts of interest ;not reported;No use of FBS reported;not reported;;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;other;;NA;NA;FALSE;5;1000;0,375;FALSE;23,5;2,8;Viable cells (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d584db75-fc52-4781-8280-3e89a1e6ace0;Mutant TP53 enhances the resistance of glioblastoma cells to temozolomide by up-regulating O-6-methylguanine DNA-methyltransferase;Wang et al.;2012;10.1007/s10072-012-1257-9;Neurological Sciences;1,412;it is reported that there are no conflicts of interest ;not reported;No use of FBS reported;not reported;;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;other;;NA;NA;FALSE;5;25;0,375;FALSE;93,5;1;Viable cells (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d584db75-fc52-4781-8280-3e89a1e6ace0;Mutant TP53 enhances the resistance of glioblastoma cells to temozolomide by up-regulating O-6-methylguanine DNA-methyltransferase;Wang et al.;2012;10.1007/s10072-012-1257-9;Neurological Sciences;1,412;it is reported that there are no conflicts of interest ;not reported;No use of FBS reported;not reported;;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;other;;NA;NA;FALSE;5;250;0,375;FALSE;86,5;5,5;Viable cells (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d584db75-fc52-4781-8280-3e89a1e6ace0;Mutant TP53 enhances the resistance of glioblastoma cells to temozolomide by up-regulating O-6-methylguanine DNA-methyltransferase;Wang et al.;2012;10.1007/s10072-012-1257-9;Neurological Sciences;1,412;it is reported that there are no conflicts of interest ;not reported;No use of FBS reported;not reported;;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;other;;NA;NA;FALSE;5;50;0,375;FALSE;90,8;5,5;Viable cells (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d584db75-fc52-4781-8280-3e89a1e6ace0;Mutant TP53 enhances the resistance of glioblastoma cells to temozolomide by up-regulating O-6-methylguanine DNA-methyltransferase;Wang et al.;2012;10.1007/s10072-012-1257-9;Neurological Sciences;1,412;it is reported that there are no conflicts of interest ;not reported;No use of FBS reported;not reported;;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SD;reported;FALSE;other;;NA;NA;FALSE;5;500;0,375;FALSE;78,6;6;Viable cells (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;DMSO;NA;5000;NA;NA;NA;FALSE;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;0;0,6875;TRUE;100,4;9,6;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;DMSO;NA;5000;NA;NA;NA;FALSE;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;0;0,6875;TRUE;98,5;6,4;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;DMSO;NA;5000;NA;NA;NA;FALSE;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;0;0,6875;TRUE;98,2;5,6;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;1000;0,6875;TRUE;53;3,7;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;1000;0,6875;TRUE;36;9,6;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;1000;0,6875;TRUE;25,8;4,5;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;125;0,6875;TRUE;59,9;5,1;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;125;0,6875;TRUE;79,3;7,5;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;125;0,6875;TRUE;71,4;5,5;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;15,6;0,6875;TRUE;93,8;6,4;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;15,6;0,6875;TRUE;87,6;12;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;15,6;0,6875;TRUE;84,7;7,8;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;250;0,6875;TRUE;53;3,2;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
